id;title;title_short;redundant;preferred_version;hardware;aga;ntsc;scale;vshift;hshift;killaga;gamepad;lightgun;note;issues;hack;release_date;country;language;developer;publisher;players;slave_args;slave_version;slave_path;archive_path;category;subcategory;hol_id;lemon_id
game--karateking&citydefence--karateking&citydefence;Karate King & City Defence;Karate King & City Defence;;;OCS;;2;;;;;;;;;;1987;;English;Kingsoft;Anco, Kingsoft;2;;v1.1;KarateKing&CityDefence/KarateKing&CityDefence.Slave;game/KarateKing&CityDefence_v1.1.lha;Game;Fighting;3634;626
game--kingsquest5de--kingsquest5de;King's Quest V: Absence Makes the Heart Go Yonder;King's Quest V;;game--kingsquest5--kingsquest5;OCS;;2;;;;;;;;;;1991;;German;Sierra;Sierra;1;;v1.3;KingsQuest5De/KingsQuest5De.slave;game/KingsQuest5_v1.3_De.lha;Game;Adventure - Point & Click;2589;643
game--kristalntsc--kristalntsc;The Kristal;Kristal;;;OCS;;4;;;;;;;;;;1989;;English;Fissionchip;Cinemaware;1;;v1.3;KristalNTSC/KristalNTSC.slave;game/Kristal_v1.3_NTSC_1194.lha;Game;Action Adventure;2600;2421
game--katakis1disk--katakis1disk;Katakis;Katakis;1;game--katakis2disk--katakis2disk;OCS;;0;5;;;;;;;;;1988;;English;Factor 5;Rainbow Arts;2 (taking turns);;v2.0;Katakis1Disk/Katakis1Disk.Slave;game/Katakis_v2.0_1Disk_1273.lha;Game;Shoot'em Up - Horizontal;2549;627
game--kellyx--kellyx;Kelly X;Kelly X;;;OCS;;2;;;;;;;;;;1989;;English;Virgin;Virgin;1;;v1.1;KellyX/KellyX.slave;game/KellyX_v1.1_1133.lha;Game;;3554;-2
game--khalaan--khalaan;Khalaan;Khalaan;1;game--khalaanntsc--khalaanntsc;OCS;;2;;;;;;;;;;1991;;English;Chip;Electronic Zoo, Rainbow Arts;1;;v1.1;Khalaan/Khalaan.Slave;game/Khalaan_v1.1.lha;Game;;2557;3481
game--kidgloves2--kidgloves2;Kid Gloves II: The Journey Back;Kid Gloves II;;;OCS;;0;;;;;;;;;;1992;;English;Millennium;Millennium;1;;v1.2;KidGloves2/KidGloves2.Slave;game/KidGloves2_v1.2.lha;Game;;2570;635
game--kingsquest2--kingsquest2;King's Quest II: Romancing the Throne;King's Quest II;;;OCS;;2;;;;;;;;;;1988;;English;Sierra;Sierra;1;;v2.0;KingsQuest2/KingsQuest2.Slave;game/KingsQuest2_v2.0_2126.lha;Game;Adventure - Graphic;2586;1317
game--kickoff2es--kickoff2es;Kick Off 2;Kick Off 2;;game--kickoff216--kickoff216;OCS;;0;5;32;;;;;;;;1990;;Spanish;Dino Dini;Anco;8 (4 simultaneously);;v1.09;KickOff2Es/KickOff2Es.slave;game/KickOff2_v1.09_Es_2507.lha;Game;Sports - Soccer;2560;632
game--kickoff&extratime2disk--kickoff&extratime2disk;Kick Off & Extra Time;Kick Off & Extra Time;;;OCS;;0;5;4;;;;;;;;1989;;English, German, French, Italian, Dutch;Dino Dini;Anco;8 (2 simultaneously);;v1.2;KickOff&ExtraTime2Disk/KickOff&ExtraTime2Disk.Slave;game/KickOff&ExtraTime_v1.2_2Disk_0189&0073.lha;Game;Sports - Soccer;2558;1417
game--kingofchicago--kingofchicago;The King of Chicago;King of Chicago;;;OCS;;4;;;;;;;;;;1987;;English;Master Designer Software;Cinemaware;1;;v1.1;KingOfChicago/KingOfChicago.Slave;game/KingOfChicago_v1.1_1416.lha;Game;Adventure - Point & Click;2577;1272
game--kwasimodo--kwasimodo;Kwasimodo;Kwasimodo;;;OCS;;0;;;;;;;;;;1987;;English;Courbois;Courbois, King Size;1;;v1.3;Kwasimodo/Kwasimodo.Slave;game/Kwasimodo_v1.3_2957.lha;Game;;2604;2815
game--kingsquest5it--kingsquest5it;King's Quest V: Absence Makes the Heart Go Yonder;King's Quest V;;game--kingsquest5--kingsquest5;OCS;;2;;;;;;;;;;1991;;Italian;Sierra;Sierra;1;;v1.3;KingsQuest5It/KingsQuest5It.slave;game/KingsQuest5_v1.3_It.lha;Game;Adventure - Graphic;2588;1274
game--kartinggrandprix--kartinggrandprix;Karting Grand Prix;Karting Grand Prix;;;OCS;;0;5;;;;;;;;;1988;;English;Anco;Anco;2;;v1.1;KartingGrandPrix/KartingGrandPrix.Slave;game/KartingGrandPrix_v1.1_0517.lha;Game;Racing - Top-Down;2548;2095
game--kingsquest6fr--kingsquest6fr;King's Quest VI: Heir Today Gone Tomorrow;King's Quest VI;;game--kingsquest6--kingsquest6;OCS;;0;5;25;;;;;;;;1994;;French;Revolution;Sierra;1;;v1.1;KingsQuest6Fr/KingsQuest6Fr.slave;game/KingsQuest6_v1.1_Fr_2390.lha;Game;Adventure - Point & Click;2590;1275
game--keystomaramon--keystomaramon;The Keys to Maramon;Keys to Maramon;;;OCS;;0;5;;;;;;;;;1990;;English;Knight Technology;Mindcraft;1;;v1.0;KeysToMaramon/KeysToMaramon.Slave;game/KeysToMaramon_v1.0.lha;Game;RPG;4208;3070
game--kidchaoscd32--kidchaoscd32;Kid Chaos;Kid Chaos;1;game--kidchaos--kidchaos;AGA/CD32;1;0;5;26;;;;;;;;1994;;English;Magnetic Fields;Ocean;1;;v1.1b;KidChaosCD32/KidChaosCD32.slave;game/KidChaos_v1.1b_CD32.lha;Game;;2568;634
game--kikugi--kikugi;Kikugi;Kikugi;;;OCS;;2;;;;;;;;;;1988;;English;Image Tech;Image Tech;1 (2 with serial link);;v1.0;Kikugi/Kikugi.Slave;game/Kikugi_v1.0.lha;Game;;2572;-2
game--kgb--kgb;KGB;KGB;;;OCS;;2;;;;;;;;;;1992;;English;Cryo;Virgin;1;;v1.1;KGB/KGB.Slave;game/KGB_v1.1_1109.lha;Game;Adventure;2556;630
game--killinggameshow--killinggameshow;The Killing Game Show;Killing Game Show;;;OCS;;0;5;-4;;;;;;;;1990;;English;Raising Hell;Psygnosis;1;;v1.3;KillingGameShow/KillingGameShow.slave;game/KillingGameShow_v1.3.lha;Game;;2575;1200
game--kickoff2finalwhistlecv--kickoff2finalwhistlecv;Kick Off 2: The Final Whistle CV;Kick Off 2: Final Whistle CV;;;OCS;;0;5;32;;;;;;;;1991;;English;Dino Dini;Anco;1 (4 simultaneously);;v1.04;KickOff2FinalWhistleCV/KickOff2FinalWhistleCV.Slave;game/KickOff2FinalWhistleCompetitionVersion_v1.04.lha;Game;Sports - Soccer;2562;-2
game--k2401mb--k2401mb;K240;K240;;;OCS;;0;5;;;;;;;;;1994;;English, German, French;Gremlin;Gremlin, Licomp;1;;v1.1;K2401MB/K2401MB.Slave;game/K240_v1.1_1MB_1565.lha;Game;Simulation - Construction;2543;625
game--k240512kb--k240512kb;K240;K240;1;game--k2401mb--k2401mb;OCS;;0;5;;;;;;;;;1994;;English, German, French;Gremlin;Gremlin, Licomp;1;;v1.1;K240512KB/K240512KB.slave;game/K240_v1.1_512KB_1565.lha;Game;Simulation - Construction;2543;625
game--kickoff2cv--kickoff2cv;Kick Off 2: Competition Version;Kick Off 2 CV;;;OCS;;0;5;32;;;;;;;KO2CV hack;1990;;English;Dino Dini;Anco;8 (4 simultaneously);;v1.09;KickOff2CV/KickOff2CV.slave;game/KickOff2CompetitionVersion_v1.09.lha;Game;Sports - Soccer;2560;632
game--kryptonegg--kryptonegg;Krypton Egg;Krypton Egg;;;OCS;;0;;;;;;;;;;1990;;English;HitSoft;HitSoft;1;;v1.0;KryptonEgg/KryptonEgg.Slave;game/KryptonEgg_v1.0_1578.lha;Game;;2602;2519
game--knightforce--knightforce;Knight Force;Knight Force;;;OCS;;2;;;;;;;;;;1989;;English;Titus;Titus;1;;v2.2;KnightForce/KnightForce.slave;game/KnightForce_v2.2_1574.lha;Game;;2593;1419
game--kgbfr--kgbfr;KGB;KGB;;game--kgb--kgb;OCS;;2;;;;;;;;;;1992;;French;Cryo;Virgin;1;;v1.1;KGBFr/KGBFr.Slave;game/KGB_v1.1_Fr.lha;Game;Adventure;2556;630
game--kickoff2pluswc90--kickoff2pluswc90;Kick Off 2: World Cup 1990;Kick Off 2: World Cup 1990;;;OCS;;0;5;32;;;;;;;;1990;;English;Dino Dini;Anco;8 (4 simultaneously);;v1.09;KickOff2PlusWC90/KickOff2PlusWC90.slave;game/KickOff2PlusWorldCup90_v1.09_0168.lha;Game;Sports - Soccer;2560;632
game--kidchaos--kidchaos;Kid Chaos;Kid Chaos;;;OCS;;0;5;26;;;;;;;;1994;;English;Magnetic Fields;Ocean;1;;v1.0;KidChaos/KidChaos.slave;game/KidChaos_v1.0_1140.lha;Game;;2567;634
game--keefthethiefntsc--keefthethiefntsc;Keef the Thief: A Boy and His Lockpick;Keef the Thief;;;OCS;;4;;;;;;;;;;1989;;English;Electronic Arts;Electronic Arts;1;;v1.0;KeefTheThiefNTSC/KeefTheThiefNTSC.Slave;game/KeefTheThief_v1.0_NTSC_1460.lha;Game;;2551;628
game--kingsquest6--kingsquest6;King's Quest VI: Heir Today Gone Tomorrow;King's Quest VI;;;OCS;;0;5;25;;;;;;;;1994;;English;Revolution;Sierra;1;;v1.1;KingsQuest6/KingsQuest6.slave;game/KingsQuest6_v1.1.lha;Game;Adventure - Point & Click;2590;1275
game--kamikaze--kamikaze;Kamikaze;Kamikaze;;;OCS;;0;5;18;;;;;;;;1990;;English;Codemasters;Codemasters;2;;v1.0;Kamikaze/Kamikaze.Slave;game/Kamikaze_v1.0_1573.lha;Game;Shoot'em Up - Vertical;2544;1416
game--krustyssuperfunhouse--krustyssuperfunhouse;Krusty's Super Fun House;Krusty's Super Fun House;;;OCS;;0;;;;;;;;;;1993;;English;Virgin;Acclaim, Virgin;1;;v1.2;KrustysSuperFunHouse/KrustysSuperFunHouse.Slave;game/KrustysSuperFunHouse_v1.2_1599.lha;Game;;2601;1579
game--killingcloud--killingcloud;The Killing Cloud;Killing Cloud;;;OCS;;0;5;;;;;;;;;1991;;English;Vektor Grafix;Image Works, Konami;1;;v2.3;KillingCloud/KillingCloud.slave;game/KillingCloud_v2.3_3031.lha;Game;;2574;639
game--kingsquest5--kingsquest5;King's Quest V: Absence Makes the Heart Go Yonder;King's Quest V;;;OCS;;2;;;;;;;;;;1991;;English;Sierra;Sierra;1;;v1.3;KingsQuest5/KingsQuest5.slave;game/KingsQuest5_v1.3.lha;Game;Adventure - Graphic;2588;1274
game--knightsofthesky--knightsofthesky;Knights of the Sky;Knights of the Sky;;;OCS;;2;;;;;;;;;;1991;;English;MicroProse;MicroProse;1 (2 with serial link);;v1.4;KnightsOfTheSky/KnightsOfTheSky.Slave;game/KnightsOfTheSky_v1.4_0522.lha;Game;;2598;649
game--katakis2disk--katakis2disk;Katakis;Katakis;;;OCS;;0;5;;;;;;;;;1988;;English;Factor 5;Rainbow Arts;2 (taking turns);;v2.0;Katakis2Disk/Katakis2Disk.Slave;game/Katakis_v2.0_2Disk_0347.lha;Game;Shoot'em Up - Horizontal;2549;627
game--khalaande--khalaande;Khalaan;Khalaan;;game--khalaanntsc--khalaanntsc;OCS;;2;;;;;;;;;;1991;;German;Chip;Electronic Zoo, Rainbow Arts;1;;v1.1;KhalaanDe/KhalaanDe.Slave;game/Khalaan_v1.1_De_1433.lha;Game;;2557;3481
game--kickoff2--kickoff2;Kick Off 2;Kick Off 2;1;game--kickoff216--kickoff216;OCS;;0;5;32;;;;;;;;1990;;English;Dino Dini;Anco;8 (4 simultaneously);;v1.09;KickOff2/KickOff2.slave;game/KickOff2_v1.09_0760.lha;Game;Sports - Soccer;2560;632
game--kingsbounty--kingsbounty;King's Bounty;King's Bounty;1;game--kingsbountyntsc--kingsbountyntsc;OCS;;2;;;;;;;;;;1991;;English;New World Computing;New World Computing;1;;v1.01;KingsBounty/KingsBounty.slave;game/KingsBounty_v1.01.lha;Game;;2583;3071
game--kickoff3--kickoff3;Kick Off 3;Kick Off 3;1;game--kickoff3aga--kickoff3aga;OCS;;0;4;;;;1;;;;;1994;;English;Steve Screech;Anco;4 (2 simultaneously);;v1.01;KickOff3/KickOff3.Slave;game/KickOff3_v1.01_0191.lha;Game;Sports - Soccer;4864;-2
game--kickoff&extratime1disk--kickoff&extratime1disk;Kick Off & Extra Time;Kick Off & Extra Time;1;game--kickoff&extratime2disk--kickoff&extratime2disk;OCS;;0;5;4;;;;;;;;1989;;English, German, French, Italian, Dutch;Dino Dini;Anco;8 (2 simultaneously);;v1.2;KickOff&ExtraTime1Disk/KickOff&ExtraTime1Disk.Slave;game/KickOff&ExtraTime_v1.2_1Disk_0881.lha;Game;Sports - Soccer;2558;1417
game--kingsquest3--kingsquest3;King's Quest III: To Heir Is Human;King's Quest III;;;OCS;;2;;;;;;;;;;1987;;English;Sierra;Sierra;1;;v1.1;KingsQuest3/KingsQuest3.Slave;game/KingsQuest3_v1.1_0521.lha;Game;Adventure - Graphic;2587;642
game--killerball--killerball;Killerball;Killerball;;;OCS;;0;5;;;;;;;;;1991;;English;Microids;Microids;8 (2 simultaneously);;v1.1;Killerball/Killerball.Slave;game/Killerball_v1.1_2565.lha;Game;Sports - Future/Fantasy;2573;638
game--kickoff96--kickoff96;Kick Off 96;Kick Off 96;;;OCS;;0;;;;;;;;;;1996;;English;Steve Screech;Anco;1;;v1.01;KickOff96/KickOff96.slave;game/KickOff96_v1.01.lha;Game;Sports - Soccer;2565;1626
game--killingcloudntsc--killingcloudntsc;The Killing Cloud;Killing Cloud;1;game--killingcloud--killingcloud;OCS;;3;;;;;;;;;;1991;;English;Vektor Grafix;Image Works, Konami;1;;v2.3;KillingCloudNTSC/KillingCloudNTSC.slave;game/KillingCloud_v2.3_NTSC_3019.lha;Game;;2574;639
game--kaiserde--kaiserde;Kaiser;Kaiser;;;OCS;;0;;;;;;;;;;1989;;German;Linel;Linel;8 (taking turns);;v1.0;KaiserDe/KaiserDe.Slave;game/Kaiser_v1.0_De.lha;Game;Strategy - Trading;3747;3123
game--kickoff2returntoeurope--kickoff2returntoeurope;Kick Off 2: Return to Europe;Kick Off 2: Return to Europe;;;OCS;;0;5;32;;;;;;;;1991;;English;Dino Dini;Anco;2;;v1.01;KickOff2ReturnToEurope/KickOff2ReturnToEurope.slave;game/KickOff2ReturnToEurope_v1.01_0169.lha;Game;Sports - Soccer;2561;631
game--kickoff3eurochallenge--kickoff3eurochallenge;Kick Off 3: European Challenge;Kick Off 3: European Challenge;1;game--kickoff3eurochallengeaga--kickoff3eurochallengeaga;OCS;;0;;;;;1;;;;;1994;;English, German, French, Italian, Spanish;Steve Screech;Anco;1;;v1.0;KickOff3EuroChallenge/KickOff3EuroChallenge.Slave;game/KickOff3EuropeanChallenge_v1.0_0170.lha;Game;Sports - Soccer;5127;1418
game--kidgloves--kidgloves;Kid Gloves;Kid Gloves;;;OCS;;2;;;;;;;;;;1990;;English;Millennium;Millennium;1;;v2.0;KidGloves/KidGloves.slave;game/KidGloves_v2.0_1372.lha;Game;;2569;636
game--kgbde--kgbde;KGB;KGB;;game--kgb--kgb;OCS;;2;;;;;;;;;;1992;;German;Cryo;Virgin;1;;v1.1;KGBDe/KGBDe.Slave;game/KGB_v1.1_De.lha;Game;Adventure;2556;630
game--kingsquest--kingsquest;King's Quest: Quest for the Crown;King's Quest;;;OCS;;2;;;;;;;;;;1987;;English;Sierra;Sierra;1;;v2.0;KingsQuest/KingsQuest.Slave;game/KingsQuest_v2.0_1333.lha;Game;Adventure - Graphic;2584;644
game--kickoff2finalwhistle--kickoff2finalwhistle;Kick Off 2: The Final Whistle;Kick Off 2: Final Whistle;;;OCS;;0;5;32;;;;;;;;1991;;English;Dino Dini;Anco;1 (4 simultaneously);;v1.04;KickOff2FinalWhistle/KickOff2FinalWhistle.Slave;game/KickOff2FinalWhistle_v1.04_0166.lha;Game;Sports - Soccer;2562;-2
game--kristal--kristal;The Kristal;Kristal;1;game--kristalntsc--kristalntsc;OCS;;0;5;;;;;;;;;1989;;English;Fissionchip;Cinemaware;1;;v1.3;Kristal/Kristal.slave;game/Kristal_v1.3_0024.lha;Game;Action Adventure;2600;2421
game--knightorc--knightorc;Knight Orc;Knight Orc;;;OCS;;2;;;;;;;;;;1987;;English;Level 9;Firebird, Rainbird;1;;v1.0;KnightOrc/KnightOrc.Slave;game/KnightOrc_v1.0_0215.lha;Game;;2594;646
game--knightsofthecrystallionde--knightsofcrystallionde;Knights of the Crystallion;Knights of the Crystallion;;game--knightsofthecrystallion--knightsofthecrystallion;OCS;;2;;;;;;;;;;1989;;German;Bill Williams;U.S. Gold;1;;v1.51;KnightsOfTheCrystallionDe/KnightsOfCrystallionDe.Slave;game/KnightsOfTheCrystallion_v1.51_De_1426.lha;Game;;2597;648
game--kickoff3eurochallengeaga--kickoff3eurochallengeaga;Kick Off 3: European Challenge;Kick Off 3: European Challenge;;;AGA;1;0;;;;;1;;;;;1994;;English, German, French, Italian, Spanish;Steve Screech;Anco;1;;v1.0;KickOff3EuroChallengeAGA/KickOff3EuroChallengeAGA.Slave;game/KickOff3EuropeanChallenge_v1.0_AGA_1896.lha;Game;Sports - Soccer;2564;1418
game--kingmaker--kingmaker;Kingmaker: The Quest for the Crown;Kingmaker;;;OCS;;0;5;;;;;;;;;1993;;English, German, French;TM Games;U.S. Gold;1;;v1.2;Kingmaker/KingMaker.slave;game/Kingmaker_v1.2_1616.lha;Game;;2582;2872
game--khalaanfr--khalaanfr;Khalaan;Khalaan;;game--khalaanntsc--khalaanntsc;OCS;;2;;;;;;;;;;1991;;French;Chip;Electronic Zoo, Rainbow Arts;1;;v1.1;KhalaanFr/KhalaanFr.Slave;game/Khalaan_v1.1_Fr.lha;Game;;2557;3481
game--knightmaremindscape--knightmaremindscape;Knightmare;Knightmare;;;OCS;;2;;;;;;;;;;1991;;English;Mindscape;Mindscape;1;;v2.1;KnightmareMindscape/KnightmareMindscape.slave;game/Knightmare_v2.1_Mindscape_0966.lha;Game;RPG - First Person Dungeon;2595;647
game--kingpincd32--kingpincd32;Kingpin: Arcade Sports Bowling;Kingpin;1;game--kingpin1mb--kingpin1mb;AGA/CD32;1;0;;;;;;;;;;1995;;English;Team 17;Team 17;6 (taking turns);;v1.0;KingpinCD32/KingpinCD32.Slave;game/Kingpin_v1.0_CD32.lha;Game;Sports - Bowling;2580;1957
game--kalaspuffexpressense1mb--kalaspuffexpressense1mb;Kalas Puffs Expressen;Kalas Puffs Expressen;;;OCS;;0;;;;;;;;;;1991;;Swedish;SilverRock;SuperSoft;2 (taking turns);;v1.1;KalasPuffExpressenSe1MB/KalasPuffExpressenSe1MB.slave;game/KalasPuffsExpressen_v1.1_Se_1MB.lha;Game;Platform - Racing;3909;1743
game--kwiksnax--kwiksnax;Kwik Snax;Kwik Snax;;;OCS;;0;;;;;;;;;;1991;;English;Optimus;Codemasters;1;;v1.0;KwikSnax/KwikSnax.slave;game/KwikSnax_v1.0.lha;Game;;2605;324
game--khalaanntsc--khalaanntsc;Khalaan;Khalaan;;;OCS;;3;;;;;;;;;;1991;;English;Chip;Electronic Zoo, Rainbow Arts;1;;v1.1;KhalaanNTSC/KhalaanNTSC.Slave;game/Khalaan_v1.1_NTSC_2395.lha;Game;;2557;3481
game--kennedyapproach--kennedyapproach;Kennedy Approach;Kennedy Approach;;;OCS;;0;;;;;;;;;;1988;;English;MicroProse;MicroProse;1;;v1.02;KennedyApproach/KennedyApproach.slave;game/KennedyApproach_v1.02_1506.lha;Game;;2553;629
game--legendofragnarok--legendofragnarok;King's Table: The Legend of Ragnarok;King's Table;;;OCS;;0;5;28;;;;;;;;1993;;English;Imagitec;Gametek;2 (taking turns);;v1.0;LegendOfRagnarok/LegendOfRagnarok.slave;game/LegendOfRagnarok_v1.0.lha;Game;Board Game;1187;2096
game--kickoff2pluswc90fr--kickoff2pluswc90fr;Kick Off 2: World Cup 1990;Kick Off 2: World Cup 1990;;game--kickoff2pluswc90--kickoff2pluswc90;OCS;;0;5;32;;;;;;;;1990;;French;Dino Dini;Anco;8 (4 simultaneously);;v1.09;KickOff2PlusWC90Fr/KickOff2PlusWC90Fr.slave;game/KickOff2PlusWorldCup90_v1.09_Fr.lha;Game;Sports - Soccer;2560;632
game--kult--kult;Kult;Kult;;;OCS;;0;5;;;;;;;;;1989;;English, German, French;ERE Informatique;Exxos;1;;v1.2;Kult/Kult.slave;game/Kult_v1.2_0661.lha;Game;Adventure;2603;1766
game--kingpin1mb--kingpin1mb;Kingpin: Arcade Sports Bowling;Kingpin;;;OCS;;0;;;;;;;;;;1995;;English;Team 17;Team 17;6 (taking turns);;v1.0;Kingpin1Mb/Kingpin1Mb.Slave;game/Kingpin_v1.0_1Mb_2888.lha;Game;Sports - Bowling;2579;640
game--kickoff2fr--kickoff2fr;Kick Off 2;Kick Off 2;;game--kickoff216--kickoff216;OCS;;0;5;32;;;;;;;;1990;;French;Dino Dini;Anco;8 (4 simultaneously);;v1.09;KickOff2Fr/KickOff2Fr.slave;game/KickOff2_v1.09_Fr.lha;Game;Sports - Soccer;2560;632
game--karatekid2--karatekid2;The Karate Kid Part II;Karate Kid Part II;;;OCS;;2;;;;;;;;;;1987;;English;Microdeal;Microdeal;2;;v1.2;KarateKid2/KarateKid2.slave;game/KarateKid2_v1.2.lha;Game;Fighting;2546;1625
game--knightsofthecrystallion--knightsofthecrystallion;Knights of the Crystallion;Knights of the Crystallion;;;OCS;;2;;;;;;;;;;1989;;English;Bill Williams;U.S. Gold;1;;v1.51;KnightsOfTheCrystallion/KnightsOfTheCrystallion.slave;game/KnightsOfTheCrystallion_v1.51_1160.lha;Game;;2597;648
game--kingsquest4--kingsquest4;King's Quest IV: The Perils of Rosella;King's Quest IV;;;OCS;;2;;;;;;;;;;1990;;English;Sierra;Sierra;1;;v2.0;KingsQuest4/KingsQuest4.Slave;game/KingsQuest4_v2.0_0822.lha;Game;Adventure - Graphic;2588;1274
game--kickoff--kickoff;Kick Off;Kick Off;;;OCS;;0;5;4;;;;;;;;1989;;English, German, French, Italian, Dutch;Dino Dini;Anco;8 (2 simultaneously);;v1.2;KickOff/KickOff.Slave;game/KickOff_v1.2_0189.lha;Game;Sports - Soccer;2558;1417
game--killingmachine--killingmachine;Killing Machine;Killing Machine;;;OCS;;0;5;;;;;;;;;1992;;English;Atlantis;Atlantis;2 (taking turns);;v1.0;KillingMachine/KillingMachine.Slave;game/KillingMachine_v1.0_2504.lha;Game;Shoot'em Up - Vertical;2576;2221
game--kirosquest--kirosquest;Kiro's Quest;Kiro's Quest;;;OCS;;0;;;;;;;;;;1992;;English;Vision;Linel;1;;v1.3;KirosQuest/KirosQuest.slave;game/KirosQuest_v1.3.lha;Game;;2591;2517
game--kingsquest6de--kingsquest6de;King's Quest VI: Heir Today Gone Tomorrow;King's Quest VI;;game--kingsquest6--kingsquest6;OCS;;0;5;25;;;;;;;;1994;;German;Revolution;Sierra;1;;v1.1;KingsQuest6De/KingsQuest6De.slave;game/KingsQuest6_v1.1_De.lha;Game;Adventure - Point & Click;2590;1275
game--kalaspuffexpressense512kb--kalaspuffexpressense512kb;Kalas Puffs Expressen;Kalas Puffs Expressen;1;game--kalaspuffexpressense1mb--kalaspuffexpressense1mb;OCS;;0;;;;;;;;;;1991;;Swedish;SilverRock;SuperSoft;2 (taking turns);;v1.1;KalasPuffExpressenSe512KB/KalasPuffExpressenSe512KB.slave;game/KalasPuffsExpressen_v1.1_Se_512KB.lha;Game;Platform - Racing;3909;1743
game--kingpin--kingpin;Kingpin: Arcade Sports Bowling;Kingpin;1;game--kingpin1mb--kingpin1mb;OCS;;0;4;;;;;;;;;1995;;English;Team 17;Team 17;6 (taking turns);;v1.0;Kingpin/Kingpin.Slave;game/Kingpin_v1.0_2888.lha;Game;Sports - Bowling;2579;640
game--jurassicparkaga--jurassicparkaga;Jurassic Park;Jurassic Park;;;AGA;1;0;;;;;;;;;;1993;;English, German, French, Italian, Spanish;Ocean;Ocean;1;;v2.0;JurassicParkAGA/JurassicParkAGA.slave;game/JurassicPark_v2.0_AGA_0836.lha;Game;;828;2736
game--judgedredd--judgedredd;Judge Dredd;Judge Dredd;;;OCS;;0;5;4;;;;;;;;1990;;English;Random Access;Virgin Mastertronic;1;;v1.1;JudgeDredd/JudgeDredd.slave;game/JudgeDredd_v1.1.lha;Game;;814;619
game--jaws--jaws;Jaws;Jaws;;;OCS;;0;;;;;;;;;;1989;;English;Intelligent Design;Screen 7;1;;v1.0;Jaws/Jaws.Slave;game/Jaws_v1.0_0512.lha;Game;Action - Multi-Type;787;2570
game--jetstrikeaga--jetstrikeaga;Jetstrike;Jetstrike;;;AGA;1;0;4;;;;;;;;;1993;;English;Shadow;Rasputin;8 (taking turns);;v1.1;JetstrikeAGA/JetstrikeAGA.Slave;game/Jetstrike_v1.1_AGA.lha;Game;Shoot'em Up - Horizontal;794;593
game--jaguarxj220image--jaguarxj220image;Jaguar XJ220;Jaguar XJ220;1;game--jaguarxj220files--jaguarxj220files;OCS;;0;5;13;;;;;;;;1992;;English, German, French, Italian;Core Design;Core Design;2;CUSTOM2=1 CUSTOM3=1;v1.7;JaguarXJ220Image/JaguarXJ220Image.Slave;game/JaguarXJ220_v1.7_Image_1200.lha;Game;Racing - Arcade;776;1199
game--jimmywhitessnooker--jimmywhitessnooker;Jimmy White's 'Whirlwind' Snooker;Jimmy White's Snooker;;;OCS;;2;;;;;;;;;;1991;;English;Archer MacLean;Virgin;2 (taking turns);;v2.2;JimmyWhitesSnooker/JimmyWhitesSnooker.slave;game/JimmyWhitesWhirlwindSnooker_v2.2_2466.lha;Game;Sports - Cue;799;616
game--jinks--jinks;Jinks;Jinks;;;OCS;;2;;;;;;;;;;1988;;English;Diamond;Euro Gold Starline, GO!, HardWired, Rainbow Arts;1;;v1.0;Jinks/Jinks.Slave;game/Jinks_v1.0_0973.lha;Game;;800;595
game--jamespond3aga--jamespond3aga;James Pond 3: Operation Starfi5h;James Pond 3;;;AGA;1;0;5;22;;;1;;;;;1994;;English;Vectordean;Millennium;1;CUSTOM2=1;v2.1;JamesPond3AGA/JamesPond3AGA.slave;game/JamesPond3_v2.1_AGA_0688.lha;Game;;784;1780
game--joe&maccavemanninja--joe&maccavemanninja;Joe & Mac: Caveman Ninja;Joe & Mac;;;OCS;;0;5;-7;;;1;;;;;1993;;English;Motivetime;Data East, Elite;2;;v2.0;Joe&MacCavemanNinja/Joe&MacCavemanNinja.Slave;game/Joe&MacCavemanNinja_v2.0_2179.lha;Game;;804;598
game--jimpower--jimpower;Jim Power in Mutant Planet;Jim Power;;;OCS;;0;4;0;;;1;;;;;1992;;English;Digital Concept;Loriciel;1;CUSTOM2=1;v3.2;JimPower/JimPower.slave;game/JimPower_v3.2_0068.lha;Game;;798;594
game--jumpnroll--jumpnroll;Jump'n'Roll;Jump'n'Roll;;;OCS;;0;;;;;;;;;;1990;;English;D-Lite;Amiga Action, Amiga Fun, Amigo!;1;;v1.0;JumpNRoll/JumpNRoll.Slave;game/JumpNRoll_v1.0.lha;Game;;3571;3448
game--jurassicpark--jurassicpark;Jurassic Park;Jurassic Park;1;game--jurassicparkaga--jurassicparkaga;OCS;;0;;;;;;;;;;1993;;English, German, French, Italian, Spanish;Ocean;Ocean;1;;v2.0;JurassicPark/JurassicPark.slave;game/JurassicPark_v2.0_0048.lha;Game;;827;615
game--jetsonsthecomputergame--jetsonsthecomputergame;Jetsons: The Computer Game;Jetsons;;;OCS;;0;5;;;;;;;;;1992;;English;Hi-Tec;Hi-Tec Premier;1;;v1.0;JetsonsTheComputerGame/JetsonsTheComputerGame.Slave;game/JetsonsTheComputerGame_v1.0_2270.lha;Game;;792;1229
game--jug--jug;Jug;Jug;;;OCS;;2;;;;;;;;;;1988;;English;Microdeal;Microdeal;2 (taking turns);;v1.0;Jug/Jug.Slave;game/Jug_v1.0.lha;Game;;815;610
